time flux flux_err timecorr cadenceno centroid_col centroid_row sap_flux sap_flux_err sap_bkg sap_bkg_err pdcsap_flux pdcsap_flux_err quality psf_centr1 psf_centr1_err psf_centr2 psf_centr2_err mom_centr1 mom_centr1_err mom_centr2 mom_centr2_err pos_corr1 pos_corr2
1635.201160108913 1.0048891e+00 1.2402361e-03 5.5702347e-03 293573 1886.60395 1703.49472 9.3512959e+03 1.1274179e+01 1.3555544e+03 2.1297412e+00 1.3498677e+04 1.6552965e+01 0 "" "" "" "" 1886.60395 5.8514689e-04 1703.49472 5.9465849e-04 3.1078240e-02 9.3242384e-02
1635.2025490144406 1.0045414e+00 1.2395231e-03 5.5702520e-03 293574 1886.60448 1703.49507 9.3444434e+03 1.1267696e+01 1.3540961e+03 2.1295855e+00 1.3494007e+04 1.6543447e+01 0 "" "" "" "" 1886.60448 5.8514782e-04 1703.49507 5.9474737e-04 3.2174762e-02 9.3548991e-02
1635.2039379199691 1.0101882e+00 1.2415182e-03 5.5702692e-03 293575 1886.60169 1703.50013 9.3803271e+03 1.1285832e+01 1.3539894e+03 2.1289165e+00 1.3569860e+04 1.6570076e+01 0 "" "" "" "" 1886.60169 5.8432831e-04 1703.50013 5.9348793e-04 3.4026090e-02 9.7384594e-02
1635.2053268254972 1.0120339e+00 1.2427936e-03 5.5702864e-03 293576 1886.60714 1703.48458 9.4002773e+03 1.1297426e+01 1.3550538e+03 2.1299698e+00 1.3594653e+04 1.6587099e+01 0 "" "" "" "" 1886.60714 5.8269285e-04 1703.48458 5.9260963e-04 4.0541466e-02 7.9870038e-02
1635.2067157310244 1.0093174e+00 1.2400316e-03 5.5703036e-03 293577 1886.60101 1703.49959 9.3419258e+03 1.1272319e+01 1.3545549e+03 2.1312211e+00 1.3558162e+04 1.6550236e+01 0 "" "" "" "" 1886.60101 5.8628951e-04 1703.49959 5.9517531e-04 3.4707945e-02 1.0213377e-01
1635.2081046365513 1.0128649e+00 1.2429375e-03 5.5703209e-03 293578 1886.60672 1703.49839 9.4087041e+03 1.1298735e+01 1.3547189e+03 2.1302228e+00 1.3605816e+04 1.6589020e+01 0 "" "" "" "" 1886.60672 5.8235275e-04 1703.49839 5.9237721e-04 3.6595032e-02 9.6872009e-02
1635.2094935416135 1.0201173e+00 1.2465824e-03 5.5703376e-03 293579 1886.60213 1703.49493 9.4817666e+03 1.1331868e+01 1.3513981e+03 2.1267719e+00 1.3703236e+04 1.6637667e+01 0 "" "" "" "" 1886.60213 5.8039249e-04 1703.49493 5.8958353e-04 2.9914523e-02 9.1304272e-02
1635.210882447142 1.0176771e+00 1.2460320e-03 5.5703549e-03 293580 1886.60349 1703.49688 9.4595850e+03 1.1326865e+01 1.3518507e+03 2.1288254e+00 1.3670093e+04 1.6630320e+01 0 "" "" "" "" 1886.60349 5.8139075e-04 1703.49688 5.9069897e-04 3.5285074e-02 9.5227495e-02
1635.2122713526696 1.0139830e+00 1.2441842e-03 5.5703721e-03 293581 1886.60353 1703.49172 9.4196055e+03 1.1310069e+01 1.3527251e+03 2.1308184e+00 1.3620471e+04 1.6605659e+01 0 "" "" "" "" 1886.60353 5.8295362e-04 1703.49172 5.9222669e-04 3.0847045e-02 8.9564592e-02
1635.2136602581968 1.0149592e+00 1.2437932e-03 5.5703893e-03 293582 1886.60520 1703.50034 9.4262051e+03 1.1306512e+01 1.3516737e+03 2.1281984e+00 1.3633585e+04 1.6600439e+01 0 "" "" "" "" 1886.60520 5.8199477e-04 1703.50034 5.9171725e-04 3.7152894e-02 9.8956138e-02
1635.2150491637249 1.0120475e+00 1.2421689e-03 5.5704066e-03 293583 1886.59724 1703.49254 9.3933203e+03 1.1291749e+01 1.3527565e+03 2.1288002e+00 1.3594472e+04 1.6578762e+01 0 "" "" "" "" 1886.59724 5.8462040e-04 1703.49254 5.9292722e-04 2.9281341e-02 9.2208520e-02
1635.2164380687864 1.0093821e+00 1.2403472e-03 5.5704233e-03 293584 1886.60794 1703.49125 9.3578516e+03 1.1275188e+01 1.3531256e+03 2.1295271e+00 1.3558578e+04 1.6554447e+01 0 "" "" "" "" 1886.60794 5.8408856e-04 1703.49125 5.9424900e-04 4.3870628e-02 8.7858751e-02
1635.217826974314 1.0096467e+00 1.2413741e-03 5.5704406e-03 293585 1886.61145 1703.49509 9.3757852e+03 1.1284523e+01 1.3536519e+03 2.1286416e+00 1.3562131e+04 1.6568153e+01 0 "" "" "" "" 1886.61145 5.8273942e-04 1703.49509 5.9367396e-04 4.0789045e-02 9.3853630e-02
1635.2192158798425 1.0075432e+00 1.2390768e-03 5.5704578e-03 293586 1886.59000 1703.50372 9.3433545e+03 1.1263639e+01 1.3553142e+03 2.1299307e+00 1.3533875e+04 1.6537493e+01 0 "" "" "" "" 1886.59000 5.8742811e-04 1703.50372 5.9462129e-04 1.9132169e-02 1.0642228e-01
1635.2206047853706 1.0068179e+00 1.2400525e-03 5.5704750e-03 293587 1886.59909 1703.49717 9.3546943e+03 1.1272509e+01 1.3528467e+03 2.1281128e+00 1.3523256e+04 1.6550514e+01 0 "" "" "" "" 1886.59909 5.8564910e-04 1703.49717 5.9438450e-04 2.8652370e-02 9.6439905e-02
1635.2219936908978 1.0056072e+00 1.2395419e-03 5.5704922e-03 293588 1886.60769 1703.49004 9.3473486e+03 1.1267867e+01 1.3498391e+03 2.1261125e+00 1.3506732e+04 1.6543699e+01 0 "" "" "" "" 1886.60769 5.8437785e-04 1703.49004 5.9452193e-04 3.6614530e-02 8.7291852e-02
1635.2233825959593 1.0065509e+00 1.2405763e-03 5.5705090e-03 293589 1886.60460 1703.50210 9.3645449e+03 1.1277270e+01 1.3514187e+03 2.1299276e+00 1.3519406e+04 1.6557505e+01 0 "" "" "" "" 1886.60460 5.8438722e-04 1703.50210 5.9401826e-04 3.2663051e-02 1.0207300e-01
1635.2247715014869 1.0043476e+00 1.2389617e-03 5.5705262e-03 293590 1886.60597 1703.49430 9.3367705e+03 1.1262593e+01 1.3506448e+03 2.1279497e+00 1.3489812e+04 1.6535955e+01 0 "" "" "" "" 1886.60597 5.8507448e-04 1703.49430 5.9496204e-04 3.3368524e-02 9.0569168e-02
1635.2261604070154 1.0029879e+00 1.2380064e-03 5.5705435e-03 293591 1886.60066 1703.49336 9.3102363e+03 1.1253909e+01 1.3579082e+03 2.1342859e+00 1.3471019e+04 1.6523207e+01 0 "" "" "" "" 1886.60066 5.8721926e-04 1703.49336 5.9612456e-04 2.9520001e-02 9.1584198e-02
1635.227549312543 1.0039754e+00 1.2389888e-03 5.5705607e-03 293592 1886.60661 1703.49660 9.3403926e+03 1.1262839e+01 1.3494084e+03 2.1275542e+00 1.3484283e+04 1.6536318e+01 0 "" "" "" "" 1886.60661 5.8471656e-04 1703.49660 5.9477071e-04 3.4287501e-02 9.4168797e-02
